TreatmentID;PeriodType;PeriodNo;Id;Name;Group;Role;Profit;ProfitTotal;Payment;PaymentTotal;black;red;choice;pick;ProfitTotalNow
2;payment;3;33;;1;;-3;12;-3;12;12;10;B;yellow;12
2;payment;3;17;;0;;21;39;21;39;10;10;B;blue;39
2;payment;3;51;;1;;30;45;30;45;12;10;A;red;45
2;payment;3;52;;1;;30;90;30;90;10;14;A;red;90
2;payment;3;60;;0;;30;90;30;90;10;14;A;red;90
2;payment;3;30;;1;;30;90;30;90;10;14;A;red;90
2;payment;3;37;;1;;21;63;21;63;10;10;B;blue;63
2;payment;3;26;;1;;30;18;30;18;14;10;A;red;18
2;payment;3;46;;1;;-3;21;-3;21;12;12;B;yellow;21
2;payment;3;62;;1;;-3;48;-3;48;10;12;B;yellow;48
2;payment;3;68;;1;;21;39;21;39;10;10;B;blue;39
2;payment;3;44;;1;;30;30;30;30;10;10;A;red;30
2;payment;3;5;;0;;-6;15;-6;15;10;10;A;black;15
2;payment;3;6;;0;;-6;54;-6;54;10;14;A;black;54
2;payment;3;43;;0;;21;36;21;36;12;10;B;blue;36
2;payment;3;50;;0;;-3;12;-3;12;12;10;B;yellow;12
2;payment;4;13;;1;;-6;-24;-6;-24;16;10;A;black;-24
2;payment;4;65;;1;;30;48;30;48;14;12;A;red;48
2;payment;4;30;;1;;-6;84;-6;84;10;16;A;black;84
2;payment;4;23;;1;;30;87;30;87;10;14;A;red;87
2;payment;4;19;;1;;-3;-18;-3;-18;14;10;B;yellow;-18
2;payment;4;60;;0;;30;120;30;120;10;16;A;red;120
2;payment;4;22;;1;;30;84;30;84;12;14;A;red;84
2;payment;4;55;;0;;-3;12;-3;12;10;10;B;yellow;12
2;payment;4;56;;1;;21;78;21;78;10;14;B;blue;78
2;payment;4;51;;1;;-6;39;-6;39;12;12;A;black;39
2;payment;4;9;;1;;21;66;21;66;12;12;B;blue;66
2;payment;4;18;;0;;30;51;30;51;12;12;A;red;51
2;payment;4;24;;0;;-6;66;-6;66;10;12;A;black;66
2;payment;4;66;;1;;30;42;30;42;12;10;A;red;42
2;payment;4;67;;0;;21;6;21;6;14;10;B;blue;6
2;payment;4;3;;1;;21;102;21;102;10;14;B;blue;102
2;payment;4;25;;0;;-3;9;-3;9;12;10;B;yellow;9
2;payment;4;34;;1;;30;84;30;84;12;14;A;red;84
2;payment;4;72;;0;;21;69;21;69;10;12;B;blue;69
2;payment;4;14;;1;;21;60;21;60;10;10;B;blue;60
2;payment;4;61;;0;;-3;42;-3;42;12;12;B;yellow;42
2;payment;4;57;;1;;30;24;30;24;10;10;A;red;24
2;payment;4;54;;1;;-3;15;-3;15;10;10;B;yellow;15
2;payment;4;48;;1;;21;69;21;69;10;12;B;blue;69
2;payment;4;5;;0;;21;36;21;36;12;10;B;blue;36
2;payment;4;40;;0;;-6;42;-6;42;10;12;A;black;42
2;payment;4;2;;0;;21;102;21;102;10;14;B;blue;102
2;payment;4;45;;1;;-3;12;-3;12;10;10;B;yellow;12
2;payment;4;53;;0;;-6;12;-6;12;14;12;A;black;12
2;payment;4;29;;1;;21;36;21;36;10;10;B;blue;36
2;payment;4;42;;0;;-6;12;-6;12;14;12;A;black;12
2;payment;4;47;;1;;21;84;21;84;10;10;B;blue;84
2;payment;4;38;;1;;30;111;30;111;10;14;A;red;111
2;payment;4;8;;1;;21;102;21;102;10;14;B;blue;102
2;payment;4;68;;1;;-6;33;-6;33;10;10;A;black;33
2;payment;4;70;;0;;21;66;21;66;12;12;B;blue;66
2;payment;4;58;;1;;30;120;30;120;10;16;A;red;120
2;payment;4;36;;1;;21;36;21;36;10;10;B;blue;36
2;payment;4;33;;1;;21;33;21;33;12;10;B;blue;33
2;payment;4;71;;1;;-6;33;-6;33;10;10;A;black;33
2;payment;4;28;;1;;21;84;21;84;10;10;B;blue;84
2;payment;4;37;;1;;21;84;21;84;10;10;B;blue;84
2;payment;4;43;;0;;21;57;21;57;12;10;B;blue;57
2;payment;4;1;;1;;21;33;21;33;12;10;B;blue;33
2;payment;4;44;;1;;21;51;21;51;10;12;B;blue;51
2;payment;4;15;;1;;0;42;0;42;10;10;TIMEOUT;;42
2;payment;4;39;;1;;21;30;21;30;14;10;B;blue;30
2;payment;4;64;;0;;-6;84;-6;84;10;16;A;black;84
2;payment;4;21;;1;;-6;33;-6;33;10;10;A;black;33
2;payment;4;35;;0;;21;60;21;60;10;10;B;blue;60
2;payment;4;52;;1;;-6;84;-6;84;10;16;A;black;84
2;payment;4;16;;0;;21;60;21;60;10;10;B;blue;60
2;payment;4;49;;0;;-6;42;-6;42;10;12;A;black;42
2;payment;4;41;;0;;21;6;21;6;14;10;B;blue;6
2;payment;4;50;;0;;-6;6;-6;6;12;10;A;black;6
2;payment;4;26;;1;;-3;15;-3;15;14;12;B;yellow;15
2;payment;4;12;;1;;-3;-15;-3;-15;12;10;B;yellow;-15
2;payment;4;46;;1;;-3;18;-3;18;12;12;B;yellow;18
2;payment;4;10;;1;;21;60;21;60;10;10;B;blue;60
2;payment;4;62;;1;;30;78;30;78;10;12;A;red;78
2;payment;4;7;;1;;30;84;30;84;12;14;A;red;84
2;payment;4;6;;0;;30;84;30;84;12;14;A;red;84
2;payment;4;17;;0;;21;60;21;60;10;10;B;blue;60
2;payment;4;4;;0;;21;39;21;39;10;10;B;blue;39
2;payment;4;11;;0;;21;69;21;69;10;12;B;blue;69
2;payment;4;20;;1;;-6;12;-6;12;14;12;A;black;12
2;payment;4;69;;0;;21;84;21;84;10;10;B;blue;84
2;payment;5;69;;0;;-3;81;-3;81;10;10;B;yellow;81
2;payment;5;58;;1;;-6;114;-6;114;10;18;A;black;114
2;payment;5;35;;0;;21;81;21;81;10;10;B;blue;81
2;payment;5;37;;1;;-3;81;-3;81;10;10;B;yellow;81
2;payment;5;30;;1;;30;114;30;114;12;16;A;red;114
2;payment;5;33;;1;;21;54;21;54;12;10;B;blue;54
2;payment;5;12;;1;;21;6;21;6;12;10;B;blue;6
2;payment;5;40;;0;;21;63;21;63;12;12;B;blue;63
2;payment;5;20;;1;;-6;6;-6;6;16;12;A;black;6
2;payment;5;62;;1;;-6;72;-6;72;10;14;A;black;72
2;payment;5;17;;0;;21;81;21;81;10;10;B;blue;81
2;payment;5;60;;0;;30;150;30;150;10;18;A;red;150
2;payment;5;36;;1;;21;57;21;57;10;10;B;blue;57
2;payment;5;55;;0;;21;33;21;33;10;10;B;blue;33
2;payment;5;23;;1;;30;117;30;117;10;16;A;red;117
2;payment;5;16;;0;;21;81;21;81;10;10;B;blue;81
2;payment;5;28;;1;;-3;81;-3;81;10;10;B;yellow;81
2;payment;5;25;;0;;-3;6;-3;6;12;10;B;yellow;6
2;payment;5;26;;1;;21;36;21;36;14;12;B;blue;36
2;payment;5;10;;1;;21;81;21;81;10;10;B;blue;81
2;payment;5;8;;1;;21;123;21;123;10;14;B;blue;123
2;payment;5;52;;1;;-6;78;-6;78;12;16;A;black;78
2;payment;5;51;;1;;30;69;30;69;14;12;A;red;69
2;payment;5;9;;1;;-3;63;-3;63;12;12;B;yellow;63
2;payment;5;72;;0;;-6;63;-6;63;10;12;A;black;63
2;payment;5;57;;1;;30;54;30;54;10;12;A;red;54
2;payment;5;70;;0;;21;87;21;87;12;12;B;blue;87
2;payment;5;67;;0;;-6;0;-6;0;14;10;A;black;0
2;payment;5;6;;0;;-6;78;-6;78;12;16;A;black;78
2;payment;5;48;;1;;21;90;21;90;10;12;B;blue;90
2;payment;5;64;;0;;-3;81;-3;81;12;16;B;yellow;81
2;payment;5;11;;0;;21;90;21;90;10;12;B;blue;90
2;payment;5;71;;1;;21;54;21;54;12;10;B;blue;54
2;payment;5;7;;1;;30;114;30;114;12;16;A;red;114
2;payment;5;47;;1;;21;105;21;105;10;10;B;blue;105
2;payment;5;53;;0;;21;33;21;33;16;12;B;blue;33
2;payment;5;13;;1;;21;-3;21;-3;18;10;B;blue;-3
2;payment;5;24;;0;;-3;63;-3;63;12;12;B;yellow;63
2;payment;5;22;;1;;30;114;30;114;12;16;A;red;114
2;payment;5;34;;1;;30;114;30;114;12;16;A;red;114
2;payment;5;3;;1;;21;123;21;123;10;14;B;blue;123
2;payment;5;65;;1;;30;78;30;78;14;14;A;red;78
2;payment;5;66;;1;;30;72;30;72;12;12;A;red;72
2;payment;5;29;;1;;-3;33;-3;33;10;10;B;yellow;33
2;payment;5;56;;1;;-6;72;-6;72;10;14;A;black;72
2;payment;5;19;;1;;-3;-21;-3;-21;14;10;B;yellow;-21
2;payment;5;54;;1;;-3;12;-3;12;10;10;B;yellow;12
2;payment;5;2;;0;;21;123;21;123;10;14;B;blue;123
2;payment;5;5;;0;;-6;30;-6;30;12;10;A;black;30
2;payment;5;42;;0;;30;42;30;42;16;12;A;red;42
2;payment;5;61;;0;;21;63;21;63;12;12;B;blue;63
2;payment;5;4;;0;;21;60;21;60;10;10;B;blue;60
2;payment;5;68;;1;;21;54;21;54;12;10;B;blue;54
2;payment;5;1;;1;;21;54;21;54;12;10;B;blue;54
2;payment;5;38;;1;;-6;105;-6;105;10;16;A;black;105
2;payment;5;39;;1;;21;51;21;51;14;10;B;blue;51
2;payment;5;21;;1;;21;54;21;54;12;10;B;blue;54
2;payment;5;46;;1;;21;39;21;39;12;12;B;blue;39
2;payment;5;43;;0;;-3;54;-3;54;12;10;B;yellow;54
2;payment;5;15;;1;;-3;39;-3;39;10;10;B;yellow;39
2;payment;5;44;;1;;-6;45;-6;45;10;12;A;black;45
2;payment;5;41;;0;;-3;3;-3;3;14;10;B;yellow;3
2;payment;5;18;;0;;-6;45;-6;45;12;14;A;black;45
2;payment;5;45;;1;;-3;9;-3;9;10;10;B;yellow;9
2;payment;5;14;;1;;-3;57;-3;57;10;10;B;yellow;57
2;payment;5;50;;0;;-3;3;-3;3;14;10;B;yellow;3
2;payment;5;49;;0;;21;63;21;63;12;12;B;blue;63
2;payment;6;1;;1;;-3;51;-3;51;12;10;B;yellow;51
2;payment;6;49;;0;;21;84;21;84;12;12;B;blue;84
2;payment;6;18;;0;;21;66;21;66;14;14;B;blue;66
2;payment;6;34;;1;;30;144;30;144;12;18;A;red;144
2;payment;6;21;;1;;-6;48;-6;48;12;10;A;black;48
2;payment;6;41;;0;;21;24;21;24;14;10;B;blue;24
2;payment;6;35;;0;;21;102;21;102;10;10;B;blue;102
2;payment;6;2;;0;;30;153;30;153;10;14;A;red;153
2;payment;6;28;;1;;-3;78;-3;78;10;10;B;yellow;78
2;payment;6;72;;0;;21;84;21;84;12;12;B;blue;84
2;payment;6;12;;1;;30;36;30;36;12;10;A;red;36
2;payment;6;70;;0;;21;108;21;108;12;12;B;blue;108
2;payment;6;67;;0;;30;30;30;30;16;10;A;red;30
2;payment;6;7;;1;;30;144;30;144;12;18;A;red;144
2;payment;6;53;;0;;21;54;21;54;16;12;B;blue;54
2;payment;6;29;;1;;21;54;21;54;10;10;B;blue;54
2;payment;6;22;;1;;-6;108;-6;108;12;18;A;black;108
2;payment;6;54;;1;;-3;9;-3;9;10;10;B;yellow;9
2;payment;6;56;;1;;21;93;21;93;12;14;B;blue;93
2;payment;6;66;;1;;-3;69;-3;69;12;14;B;yellow;69
2;payment;6;42;;0;;21;63;21;63;16;14;B;blue;63
2;payment;6;39;;1;;-3;48;-3;48;14;10;B;yellow;48
2;payment;6;19;;1;;21;0;21;0;14;10;B;blue;0
2;payment;6;64;;0;;21;102;21;102;12;16;B;blue;102
2;payment;6;37;;1;;-3;78;-3;78;10;10;B;yellow;78
2;payment;6;15;;1;;-3;36;-3;36;10;10;B;yellow;36
2;payment;6;9;;1;;-3;60;-3;60;12;12;B;yellow;60
2;payment;6;43;;0;;-3;51;-3;51;12;10;B;yellow;51
2;payment;6;65;;1;;30;108;30;108;14;16;A;red;108
2;payment;6;45;;1;;-6;3;-6;3;10;10;A;black;3
2;payment;6;69;;0;;21;102;21;102;10;10;B;blue;102
2;payment;6;58;;1;;-6;108;-6;108;12;18;A;black;108
2;payment;6;11;;0;;-6;84;-6;84;10;12;A;black;84
2;payment;6;26;;1;;30;66;30;66;14;12;A;red;66
2;payment;6;33;;1;;21;75;21;75;12;10;B;blue;75
2;payment;6;17;;0;;21;102;21;102;10;10;B;blue;102
2;payment;6;36;;1;;-3;54;-3;54;10;10;B;yellow;54
2;payment;6;48;;1;;30;120;30;120;10;12;A;red;120
2;payment;6;25;;0;;21;27;21;27;12;10;B;blue;27
2;payment;6;52;;1;;-6;72;-6;72;14;16;A;black;72
2;payment;6;10;;1;;-3;78;-3;78;10;10;B;yellow;78
2;payment;6;62;;1;;21;93;21;93;12;14;B;blue;93
2;payment;6;51;;1;;30;99;30;99;14;14;A;red;99
2;payment;6;20;;1;;-6;0;-6;0;18;12;A;black;0
2;payment;6;55;;0;;-6;27;-6;27;10;10;A;black;27
2;payment;6;30;;1;;30;144;30;144;12;18;A;red;144
2;payment;6;23;;1;;30;147;30;147;10;18;A;red;147
2;payment;6;16;;0;;-3;78;-3;78;10;10;B;yellow;78
2;payment;6;50;;0;;-6;-3;-6;-3;14;10;A;black;-3
2;payment;6;60;;0;;30;180;30;180;10;20;A;red;180
2;payment;6;44;;1;;21;66;21;66;12;12;B;blue;66
2;payment;6;68;;1;;21;75;21;75;12;10;B;blue;75
2;payment;6;13;;1;;21;18;21;18;18;10;B;blue;18
2;payment;6;4;;0;;21;81;21;81;10;10;B;blue;81
2;payment;6;5;;0;;-3;27;-3;27;14;10;B;yellow;27
2;payment;6;46;;1;;21;60;21;60;12;12;B;blue;60
2;payment;6;14;;1;;21;78;21;78;10;10;B;blue;78
2;payment;6;38;;1;;-6;99;-6;99;12;16;A;black;99
2;payment;6;6;;0;;-6;72;-6;72;14;16;A;black;72
2;payment;6;71;;1;;21;75;21;75;12;10;B;blue;75
2;payment;6;47;;1;;-3;102;-3;102;10;10;B;yellow;102
2;payment;6;57;;1;;30;84;30;84;10;14;A;red;84
2;payment;6;8;;1;;30;153;30;153;10;14;A;red;153
2;payment;6;24;;0;;30;93;30;93;12;12;A;red;93
2;payment;6;61;;0;;-3;60;-3;60;12;12;B;yellow;60
2;payment;6;3;;1;;21;144;21;144;10;14;B;blue;144
2;payment;6;40;;0;;-6;57;-6;57;12;12;A;black;57
2;payment;7;38;;1;;-6;93;-6;93;14;16;A;black;93
2;payment;7;26;;1;;21;87;21;87;14;14;B;blue;87
2;payment;7;44;;1;;21;87;21;87;12;12;B;blue;87
2;payment;7;28;;1;;21;99;21;99;10;10;B;blue;99
2;payment;7;45;;1;;21;24;21;24;12;10;B;blue;24
2;payment;7;65;;1;;-6;102;-6;102;14;18;A;black;102
2;payment;7;19;;1;;21;21;21;21;14;10;B;blue;21
2;payment;7;12;;1;;30;66;30;66;12;12;A;red;66
2;payment;7;9;;1;;30;90;30;90;12;12;A;red;90
2;payment;7;15;;1;;21;57;21;57;10;10;B;blue;57
2;payment;7;55;;0;;21;48;21;48;12;10;B;blue;48
2;payment;7;56;;1;;-3;90;-3;90;12;14;B;yellow;90
2;payment;7;68;;1;;-3;72;-3;72;12;10;B;yellow;72
2;payment;7;57;;1;;30;114;30;114;10;16;A;red;114
2;payment;7;66;;1;;21;90;21;90;12;14;B;blue;90
